i,qa,qs,qn,x,n,expected_rho,subset_qa_qs_qn_x_n,replicate_id,successes,observed_rho
929,0.3791,0.3651,0.2559,0.44680000000000003,1310,0.5422,S929_0.3791_0.3651_0.2559_0.4468_1310,R3,714,0.545
929,0.3791,0.3651,0.2559,0.44680000000000003,1310,0.5422,S929_0.3791_0.3651_0.2559_0.4468_1310,R4,685,0.5229
929,0.3791,0.3651,0.2559,0.44680000000000003,1310,0.5422,S929_0.3791_0.3651_0.2559_0.4468_1310,R5,701,0.5351
930,0.2623,0.6249,0.1128,0.9834,1992,0.8768,S930_0.2623_0.6249_0.1128_0.9834_1992,R1,1755,0.881
930,0.2623,0.6249,0.1128,0.9834,1992,0.8768,S930_0.2623_0.6249_0.1128_0.9834_1992,R2,1766,0.8865
930,0.2623,0.6249,0.1128,0.9834,1992,0.8768,S930_0.2623_0.6249_0.1128_0.9834_1992,R3,1761,0.884
930,0.2623,0.6249,0.1128,0.9834,1992,0.8768,S930_0.2623_0.6249_0.1128_0.9834_1992,R4,1763,0.885
930,0.2623,0.6249,0.1128,0.9834,1992,0.8768,S930_0.2623_0.6249_0.1128_0.9834_1992,R5,1768,0.8876
931,0.2819,0.5648,0.1533,0.8686,9963,0.7725,S931_0.2819_0.5648_0.1533_0.8686_9963,R1,7760,0.7789
931,0.2819,0.5648,0.1533,0.8686,9963,0.7725,S931_0.2819_0.5648_0.1533_0.8686_9963,R2,7771,0.78
931,0.2819,0.5648,0.1533,0.8686,9963,0.7725,S931_0.2819_0.5648_0.1533_0.8686_9963,R3,7729,0.7758
931,0.2819,0.5648,0.1533,0.8686,9963,0.7725,S931_0.2819_0.5648_0.1533_0.8686_9963,R4,7746,0.7775
931,0.2819,0.5648,0.1533,0.8686,9963,0.7725,S931_0.2819_0.5648_0.1533_0.8686_9963,R5,7772,0.7801
932,0.2834,0.5009,0.2158,0.5508000000000001,9493,0.5593,S932_0.2834_0.5009_0.2158_0.5508_9493,R1,5286,0.5568
932,0.2834,0.5009,0.2158,0.5508000000000001,9493,0.5593,S932_0.2834_0.5009_0.2158_0.5508_9493,R2,5322,0.5606
932,0.2834,0.5009,0.2158,0.5508000000000001,9493,0.5593,S932_0.2834_0.5009_0.2158_0.5508_9493,R3,5365,0.5652
932,0.2834,0.5009,0.2158,0.5508000000000001,9493,0.5593,S932_0.2834_0.5009_0.2158_0.5508_9493,R4,5329,0.5614
932,0.2834,0.5009,0.2158,0.5508000000000001,9493,0.5593,S932_0.2834_0.5009_0.2158_0.5508_9493,R5,5325,0.5609
933,0.8282,0.1276,0.0442,0.5945,7369,0.9041,S933_0.8282_0.1276_0.0442_0.5945_7369,R1,6672,0.9054
933,0.8282,0.1276,0.0442,0.5945,7369,0.9041,S933_0.8282_0.1276_0.0442_0.5945_7369,R2,6669,0.905
933,0.8282,0.1276,0.0442,0.5945,7369,0.9041,S933_0.8282_0.1276_0.0442_0.5945_7369,R3,6649,0.9023
933,0.8282,0.1276,0.0442,0.5945,7369,0.9041,S933_0.8282_0.1276_0.0442_0.5945_7369,R4,6671,0.9053
933,0.8282,0.1276,0.0442,0.5945,7369,0.9041,S933_0.8282_0.1276_0.0442_0.5945_7369,R5,6664,0.9043
934,0.1628,0.4147,0.4226,0.3114,9050,0.2919,S934_0.1628_0.4147_0.4226_0.3114_9050,R1,2591,0.2863
934,0.1628,0.4147,0.4226,0.3114,9050,0.2919,S934_0.1628_0.4147_0.4226_0.3114_9050,R2,2627,0.2903
934,0.1628,0.4147,0.4226,0.3114,9050,0.2919,S934_0.1628_0.4147_0.4226_0.3114_9050,R3,2567,0.2836
934,0.1628,0.4147,0.4226,0.3114,9050,0.2919,S934_0.1628_0.4147_0.4226_0.3114_9050,R4,2608,0.2882
934,0.1628,0.4147,0.4226,0.3114,9050,0.2919,S934_0.1628_0.4147_0.4226_0.3114_9050,R5,2562,0.2831
935,0.0284,0.6118,0.3598,0.6143000000000001,5478,0.4042,S935_0.0284_0.6118_0.3598_0.6143_5478,R1,2160,0.3943
935,0.0284,0.6118,0.3598,0.6143000000000001,5478,0.4042,S935_0.0284_0.6118_0.3598_0.6143_5478,R2,2170,0.3961
935,0.0284,0.6118,0.3598,0.6143000000000001,5478,0.4042,S935_0.0284_0.6118_0.3598_0.6143_5478,R3,2174,0.3969
935,0.0284,0.6118,0.3598,0.6143000000000001,5478,0.4042,S935_0.0284_0.6118_0.3598_0.6143_5478,R4,2147,0.3919
935,0.0284,0.6118,0.3598,0.6143000000000001,5478,0.4042,S935_0.0284_0.6118_0.3598_0.6143_5478,R5,2166,0.3954
936,0.3164,0.4841,0.1996,0.28090000000000004,6774,0.4524,S936_0.3164_0.4841_0.1996_0.2809_6774,R1,3052,0.4505
936,0.3164,0.4841,0.1996,0.28090000000000004,6774,0.4524,S936_0.3164_0.4841_0.1996_0.2809_6774,R2,3064,0.4523
936,0.3164,0.4841,0.1996,0.28090000000000004,6774,0.4524,S936_0.3164_0.4841_0.1996_0.2809_6774,R3,3086,0.4556
936,0.3164,0.4841,0.1996,0.28090000000000004,6774,0.4524,S936_0.3164_0.4841_0.1996_0.2809_6774,R4,3031,0.4474
936,0.3164,0.4841,0.1996,0.28090000000000004,6774,0.4524,S936_0.3164_0.4841_0.1996_0.2809_6774,R5,3028,0.447
937,0.3221,0.0586,0.6193,0.9905,1264,0.3801,S937_0.3221_0.0586_0.6193_0.9905_1264,R1,490,0.3877
937,0.3221,0.0586,0.6193,0.9905,1264,0.3801,S937_0.3221_0.0586_0.6193_0.9905_1264,R2,490,0.3877
937,0.3221,0.0586,0.6193,0.9905,1264,0.3801,S937_0.3221_0.0586_0.6193_0.9905_1264,R3,490,0.3877
937,0.3221,0.0586,0.6193,0.9905,1264,0.3801,S937_0.3221_0.0586_0.6193_0.9905_1264,R4,490,0.3877
937,0.3221,0.0586,0.6193,0.9905,1264,0.3801,S937_0.3221_0.0586_0.6193_0.9905_1264,R5,488,0.3861
938,0.3537,0.0685,0.5779,0.7268,4177,0.4035,S938_0.3537_0.0685_0.5779_0.7268_4177,R1,1685,0.4034
938,0.3537,0.0685,0.5779,0.7268,4177,0.4035,S938_0.3537_0.0685_0.5779_0.7268_4177,R2,1675,0.401
938,0.3537,0.0685,0.5779,0.7268,4177,0.4035,S938_0.3537_0.0685_0.5779_0.7268_4177,R3,1678,0.4017
938,0.3537,0.0685,0.5779,0.7268,4177,0.4035,S938_0.3537_0.0685_0.5779_0.7268_4177,R4,1671,0.4
938,0.3537,0.0685,0.5779,0.7268,4177,0.4035,S938_0.3537_0.0685_0.5779_0.7268_4177,R5,1677,0.4015
939,0.261,0.0822,0.6568,0.6614,4553,0.3154,S939_0.261_0.0822_0.6568_0.6614_4553,R1,1437,0.3156
939,0.261,0.0822,0.6568,0.6614,4553,0.3154,S939_0.261_0.0822_0.6568_0.6614_4553,R2,1449,0.3183
939,0.261,0.0822,0.6568,0.6614,4553,0.3154,S939_0.261_0.0822_0.6568_0.6614_4553,R3,1453,0.3191
939,0.261,0.0822,0.6568,0.6614,4553,0.3154,S939_0.261_0.0822_0.6568_0.6614_4553,R4,1434,0.315
939,0.261,0.0822,0.6568,0.6614,4553,0.3154,S939_0.261_0.0822_0.6568_0.6614_4553,R5,1443,0.3169
940,0.4952,0.0372,0.4675,0.6486000000000001,2190,0.5193,S940_0.4952_0.0372_0.4675_0.6486_2190,R1,1144,0.5224
940,0.4952,0.0372,0.4675,0.6486000000000001,2190,0.5193,S940_0.4952_0.0372_0.4675_0.6486_2190,R2,1142,0.5215
940,0.4952,0.0372,0.4675,0.6486000000000001,2190,0.5193,S940_0.4952_0.0372_0.4675_0.6486_2190,R3,1144,0.5224
940,0.4952,0.0372,0.4675,0.6486000000000001,2190,0.5193,S940_0.4952_0.0372_0.4675_0.6486_2190,R4,1141,0.521
940,0.4952,0.0372,0.4675,0.6486000000000001,2190,0.5193,S940_0.4952_0.0372_0.4675_0.6486_2190,R5,1143,0.5219
941,0.1933,0.4546,0.3521,0.6415000000000001,8146,0.4849,S941_0.1933_0.4546_0.3521_0.6415_8146,R1,3992,0.4901
941,0.1933,0.4546,0.3521,0.6415000000000001,8146,0.4849,S941_0.1933_0.4546_0.3521_0.6415_8146,R2,3949,0.4848
941,0.1933,0.4546,0.3521,0.6415000000000001,8146,0.4849,S941_0.1933_0.4546_0.3521_0.6415_8146,R3,4003,0.4914
941,0.1933,0.4546,0.3521,0.6415000000000001,8146,0.4849,S941_0.1933_0.4546_0.3521_0.6415_8146,R4,3975,0.488
941,0.1933,0.4546,0.3521,0.6415000000000001,8146,0.4849,S941_0.1933_0.4546_0.3521_0.6415_8146,R5,3985,0.4892
942,0.2667,0.295,0.4383,0.7231000000000001,5853,0.48,S942_0.2667_0.295_0.4383_0.7231_5853,R1,2835,0.4844
942,0.2667,0.295,0.4383,0.7231000000000001,5853,0.48,S942_0.2667_0.295_0.4383_0.7231_5853,R2,2841,0.4854
942,0.2667,0.295,0.4383,0.7231000000000001,5853,0.48,S942_0.2667_0.295_0.4383_0.7231_5853,R3,2839,0.4851
942,0.2667,0.295,0.4383,0.7231000000000001,5853,0.48,S942_0.2667_0.295_0.4383_0.7231_5853,R4,2809,0.4799
942,0.2667,0.295,0.4383,0.7231000000000001,5853,0.48,S942_0.2667_0.295_0.4383_0.7231_5853,R5,2817,0.4813
943,0.3022,0.2955,0.4022,0.7025,8036,0.5098,S943_0.3022_0.2955_0.4022_0.7025_8036,R1,4075,0.5071
943,0.3022,0.2955,0.4022,0.7025,8036,0.5098,S943_0.3022_0.2955_0.4022_0.7025_8036,R2,4086,0.5085
943,0.3022,0.2955,0.4022,0.7025,8036,0.5098,S943_0.3022_0.2955_0.4022_0.7025_8036,R3,4098,0.51
943,0.3022,0.2955,0.4022,0.7025,8036,0.5098,S943_0.3022_0.2955_0.4022_0.7025_8036,R4,4131,0.5141
943,0.3022,0.2955,0.4022,0.7025,8036,0.5098,S943_0.3022_0.2955_0.4022_0.7025_8036,R5,4076,0.5072
944,0.1931,0.5393,0.2676,0.375,8431,0.3953,S944_0.1931_0.5393_0.2676_0.375_8431,R1,3352,0.3976
944,0.1931,0.5393,0.2676,0.375,8431,0.3953,S944_0.1931_0.5393_0.2676_0.375_8431,R2,3375,0.4003
944,0.1931,0.5393,0.2676,0.375,8431,0.3953,S944_0.1931_0.5393_0.2676_0.375_8431,R3,3361,0.3986
944,0.1931,0.5393,0.2676,0.375,8431,0.3953,S944_0.1931_0.5393_0.2676_0.375_8431,R4,3362,0.3988
944,0.1931,0.5393,0.2676,0.375,8431,0.3953,S944_0.1931_0.5393_0.2676_0.375_8431,R5,3347,0.397
945,0.2986,0.2836,0.4178,0.9392,7076,0.565,S945_0.2986_0.2836_0.4178_0.9392_7076,R1,4022,0.5684
945,0.2986,0.2836,0.4178,0.9392,7076,0.565,S945_0.2986_0.2836_0.4178_0.9392_7076,R2,4009,0.5666
945,0.2986,0.2836,0.4178,0.9392,7076,0.565,S945_0.2986_0.2836_0.4178_0.9392_7076,R3,4023,0.5685
945,0.2986,0.2836,0.4178,0.9392,7076,0.565,S945_0.2986_0.2836_0.4178_0.9392_7076,R4,4029,0.5694
945,0.2986,0.2836,0.4178,0.9392,7076,0.565,S945_0.2986_0.2836_0.4178_0.9392_7076,R5,3995,0.5646
946,0.2792,0.314,0.4068,0.2798,4953,0.3671,S946_0.2792_0.314_0.4068_0.2798_4953,R1,1824,0.3683
946,0.2792,0.314,0.4068,0.2798,4953,0.3671,S946_0.2792_0.314_0.4068_0.2798_4953,R2,1833,0.3701
946,0.2792,0.314,0.4068,0.2798,4953,0.3671,S946_0.2792_0.314_0.4068_0.2798_4953,R3,1821,0.3677
946,0.2792,0.314,0.4068,0.2798,4953,0.3671,S946_0.2792_0.314_0.4068_0.2798_4953,R4,1797,0.3628
946,0.2792,0.314,0.4068,0.2798,4953,0.3671,S946_0.2792_0.314_0.4068_0.2798_4953,R5,1850,0.3735
947,0.3481,0.2875,0.3644,0.8319000000000001,9287,0.5873,S947_0.3481_0.2875_0.3644_0.8319_9287,R1,5477,0.5897
947,0.3481,0.2875,0.3644,0.8319000000000001,9287,0.5873,S947_0.3481_0.2875_0.3644_0.8319_9287,R2,5489,0.591
947,0.3481,0.2875,0.3644,0.8319000000000001,9287,0.5873,S947_0.3481_0.2875_0.3644_0.8319_9287,R3,5477,0.5897
947,0.3481,0.2875,0.3644,0.8319000000000001,9287,0.5873,S947_0.3481_0.2875_0.3644_0.8319_9287,R4,5465,0.5885
947,0.3481,0.2875,0.3644,0.8319000000000001,9287,0.5873,S947_0.3481_0.2875_0.3644_0.8319_9287,R5,5467,0.5887
948,0.0346,0.3803,0.5851,0.0577,8101,0.0565,S948_0.0346_0.3803_0.5851_0.0577_8101,R1,484,0.0597
948,0.0346,0.3803,0.5851,0.0577,8101,0.0565,S948_0.0346_0.3803_0.5851_0.0577_8101,R2,497,0.0614
948,0.0346,0.3803,0.5851,0.0577,8101,0.0565,S948_0.0346_0.3803_0.5851_0.0577_8101,R3,477,0.0589
948,0.0346,0.3803,0.5851,0.0577,8101,0.0565,S948_0.0346_0.3803_0.5851_0.0577_8101,R4,492,0.0607
948,0.0346,0.3803,0.5851,0.0577,8101,0.0565,S948_0.0346_0.3803_0.5851_0.0577_8101,R5,471,0.0581
949,0.1418,0.5755,0.2826,0.6325000000000001,1315,0.5058,S949_0.1418_0.5755_0.2826_0.6325_1315,R1,657,0.4996
949,0.1418,0.5755,0.2826,0.6325000000000001,1315,0.5058,S949_0.1418_0.5755_0.2826_0.6325_1315,R2,665,0.5057
949,0.1418,0.5755,0.2826,0.6325000000000001,1315,0.5058,S949_0.1418_0.5755_0.2826_0.6325_1315,R3,656,0.4989
949,0.1418,0.5755,0.2826,0.6325000000000001,1315,0.5058,S949_0.1418_0.5755_0.2826_0.6325_1315,R4,681,0.5179
949,0.1418,0.5755,0.2826,0.6325000000000001,1315,0.5058,S949_0.1418_0.5755_0.2826_0.6325_1315,R5,669,0.5087
950,0.0058,0.1526,0.8417,0.7428,9836,0.1192,S950_0.0058_0.1526_0.8417_0.7428_9836,R1,1203,0.1223
950,0.0058,0.1526,0.8417,0.7428,9836,0.1192,S950_0.0058_0.1526_0.8417_0.7428_9836,R2,1199,0.1219
950,0.0058,0.1526,0.8417,0.7428,9836,0.1192,S950_0.0058_0.1526_0.8417_0.7428_9836,R3,1175,0.1195
950,0.0058,0.1526,0.8417,0.7428,9836,0.1192,S950_0.0058_0.1526_0.8417_0.7428_9836,R4,1183,0.1203
950,0.0058,0.1526,0.8417,0.7428,9836,0.1192,S950_0.0058_0.1526_0.8417_0.7428_9836,R5,1200,0.122
951,0.3373,0.4343,0.2285,0.2706,2216,0.4548,S951_0.3373_0.4343_0.2285_0.2706_2216,R1,1009,0.4553
951,0.3373,0.4343,0.2285,0.2706,2216,0.4548,S951_0.3373_0.4343_0.2285_0.2706_2216,R2,1031,0.4653
951,0.3373,0.4343,0.2285,0.2706,2216,0.4548,S951_0.3373_0.4343_0.2285_0.2706_2216,R3,1004,0.4531
951,0.3373,0.4343,0.2285,0.2706,2216,0.4548,S951_0.3373_0.4343_0.2285_0.2706_2216,R4,1046,0.472
951,0.3373,0.4343,0.2285,0.2706,2216,0.4548,S951_0.3373_0.4343_0.2285_0.2706_2216,R5,1036,0.4675
952,0.5058,0.3032,0.191,0.9769000000000001,2186,0.802,S952_0.5058_0.3032_0.191_0.9769_2186,R1,1759,0.8047
952,0.5058,0.3032,0.191,0.9769000000000001,2186,0.802,S952_0.5058_0.3032_0.191_0.9769_2186,R2,1758,0.8042
952,0.5058,0.3032,0.191,0.9769000000000001,2186,0.802,S952_0.5058_0.3032_0.191_0.9769_2186,R3,1771,0.8102
952,0.5058,0.3032,0.191,0.9769000000000001,2186,0.802,S952_0.5058_0.3032_0.191_0.9769_2186,R4,1765,0.8074
952,0.5058,0.3032,0.191,0.9769000000000001,2186,0.802,S952_0.5058_0.3032_0.191_0.9769_2186,R5,1763,0.8065
953,0.1005,0.6121,0.2874,0.6395000000000001,5431,0.4919,S953_0.1005_0.6121_0.2874_0.6395_5431,R1,2673,0.4922
953,0.1005,0.6121,0.2874,0.6395000000000001,5431,0.4919,S953_0.1005_0.6121_0.2874_0.6395_5431,R2,2675,0.4925
953,0.1005,0.6121,0.2874,0.6395000000000001,5431,0.4919,S953_0.1005_0.6121_0.2874_0.6395_5431,R3,2675,0.4925
953,0.1005,0.6121,0.2874,0.6395000000000001,5431,0.4919,S953_0.1005_0.6121_0.2874_0.6395_5431,R4,2663,0.4903
953,0.1005,0.6121,0.2874,0.6395000000000001,5431,0.4919,S953_0.1005_0.6121_0.2874_0.6395_5431,R5,2647,0.4874
954,0.552,0.0959,0.3521,0.0363,7754,0.5555,S954_0.552_0.0959_0.3521_0.0363_7754,R1,4225,0.5449
954,0.552,0.0959,0.3521,0.0363,7754,0.5555,S954_0.552_0.0959_0.3521_0.0363_7754,R2,4234,0.546
954,0.552,0.0959,0.3521,0.0363,7754,0.5555,S954_0.552_0.0959_0.3521_0.0363_7754,R3,4225,0.5449
954,0.552,0.0959,0.3521,0.0363,7754,0.5555,S954_0.552_0.0959_0.3521_0.0363_7754,R4,4229,0.5454
954,0.552,0.0959,0.3521,0.0363,7754,0.5555,S954_0.552_0.0959_0.3521_0.0363_7754,R5,4231,0.5457
955,0.1805,0.4502,0.3693,0.5563,6034,0.4309,S955_0.1805_0.4502_0.3693_0.5563_6034,R1,2542,0.4213
955,0.1805,0.4502,0.3693,0.5563,6034,0.4309,S955_0.1805_0.4502_0.3693_0.5563_6034,R2,2587,0.4287
955,0.1805,0.4502,0.3693,0.5563,6034,0.4309,S955_0.1805_0.4502_0.3693_0.5563_6034,R3,2597,0.4304
955,0.1805,0.4502,0.3693,0.5563,6034,0.4309,S955_0.1805_0.4502_0.3693_0.5563_6034,R4,2633,0.4364
955,0.1805,0.4502,0.3693,0.5563,6034,0.4309,S955_0.1805_0.4502_0.3693_0.5563_6034,R5,2629,0.4357
956,0.4152,0.3256,0.2591,0.7383000000000001,9598,0.6556,S956_0.4152_0.3256_0.2591_0.7383_9598,R1,6393,0.6661
956,0.4152,0.3256,0.2591,0.7383000000000001,9598,0.6556,S956_0.4152_0.3256_0.2591_0.7383_9598,R2,6333,0.6598
956,0.4152,0.3256,0.2591,0.7383000000000001,9598,0.6556,S956_0.4152_0.3256_0.2591_0.7383_9598,R3,6441,0.6711
956,0.4152,0.3256,0.2591,0.7383000000000001,9598,0.6556,S956_0.4152_0.3256_0.2591_0.7383_9598,R4,6383,0.665
956,0.4152,0.3256,0.2591,0.7383000000000001,9598,0.6556,S956_0.4152_0.3256_0.2591_0.7383_9598,R5,6377,0.6644
957,0.3366,0.3798,0.2836,0.033100000000000004,3675,0.3492,S957_0.3366_0.3798_0.2836_0.0331_3675,R1,1263,0.3437
957,0.3366,0.3798,0.2836,0.033100000000000004,3675,0.3492,S957_0.3366_0.3798_0.2836_0.0331_3675,R2,1262,0.3434
957,0.3366,0.3798,0.2836,0.033100000000000004,3675,0.3492,S957_0.3366_0.3798_0.2836_0.0331_3675,R3,1256,0.3418
957,0.3366,0.3798,0.2836,0.033100000000000004,3675,0.3492,S957_0.3366_0.3798_0.2836_0.0331_3675,R4,1260,0.3429
957,0.3366,0.3798,0.2836,0.033100000000000004,3675,0.3492,S957_0.3366_0.3798_0.2836_0.0331_3675,R5,1256,0.3418
958,0.4251,0.3248,0.2501,0.08420000000000001,2019,0.4524,S958_0.4251_0.3248_0.2501_0.0842_2019,R1,944,0.4676
958,0.4251,0.3248,0.2501,0.08420000000000001,2019,0.4524,S958_0.4251_0.3248_0.2501_0.0842_2019,R2,930,0.4606
958,0.4251,0.3248,0.2501,0.08420000000000001,2019,0.4524,S958_0.4251_0.3248_0.2501_0.0842_2019,R3,934,0.4626
958,0.4251,0.3248,0.2501,0.08420000000000001,2019,0.4524,S958_0.4251_0.3248_0.2501_0.0842_2019,R4,934,0.4626
958,0.4251,0.3248,0.2501,0.08420000000000001,2019,0.4524,S958_0.4251_0.3248_0.2501_0.0842_2019,R5,958,0.4745
959,0.4699,0.0365,0.4936,0.0616,8961,0.4721,S959_0.4699_0.0365_0.4936_0.0616_8961,R1,4232,0.4723
959,0.4699,0.0365,0.4936,0.0616,8961,0.4721,S959_0.4699_0.0365_0.4936_0.0616_8961,R2,4222,0.4712
959,0.4699,0.0365,0.4936,0.0616,8961,0.4721,S959_0.4699_0.0365_0.4936_0.0616_8961,R3,4230,0.472
959,0.4699,0.0365,0.4936,0.0616,8961,0.4721,S959_0.4699_0.0365_0.4936_0.0616_8961,R4,4229,0.4719
959,0.4699,0.0365,0.4936,0.0616,8961,0.4721,S959_0.4699_0.0365_0.4936_0.0616_8961,R5,4227,0.4717
960,0.79990000000000006,0.0892,0.1109,0.3526,8809,0.8314,S960_0.7999_0.0892_0.1109_0.3526_8809,R1,7335,0.8327
960,0.79990000000000006,0.0892,0.1109,0.3526,8809,0.8314,S960_0.7999_0.0892_0.1109_0.3526_8809,R2,7345,0.8338
960,0.79990000000000006,0.0892,0.1109,0.3526,8809,0.8314,S960_0.7999_0.0892_0.1109_0.3526_8809,R3,7371,0.8368
960,0.79990000000000006,0.0892,0.1109,0.3526,8809,0.8314,S960_0.7999_0.0892_0.1109_0.3526_8809,R4,7329,0.832
960,0.79990000000000006,0.0892,0.1109,0.3526,8809,0.8314,S960_0.7999_0.0892_0.1109_0.3526_8809,R5,7338,0.833
961,0.4737,0.0712,0.455,0.0363,1184,0.4763,S961_0.4737_0.0712_0.455_0.0363_1184,R1,590,0.4983
961,0.4737,0.0712,0.455,0.0363,1184,0.4763,S961_0.4737_0.0712_0.455_0.0363_1184,R2,586,0.4949
961,0.4737,0.0712,0.455,0.0363,1184,0.4763,S961_0.4737_0.0712_0.455_0.0363_1184,R3,588,0.4966
961,0.4737,0.0712,0.455,0.0363,1184,0.4763,S961_0.4737_0.0712_0.455_0.0363_1184,R4,585,0.4941
961,0.4737,0.0712,0.455,0.0363,1184,0.4763,S961_0.4737_0.0712_0.455_0.0363_1184,R5,584,0.4932
962,0.1923,0.7871,0.0206,0.44630000000000003,1011,0.5436,S962_0.1923_0.7871_0.0206_0.4463_1011,R1,544,0.5381
962,0.1923,0.7871,0.0206,0.44630000000000003,1011,0.5436,S962_0.1923_0.7871_0.0206_0.4463_1011,R2,549,0.543
962,0.1923,0.7871,0.0206,0.44630000000000003,1011,0.5436,S962_0.1923_0.7871_0.0206_0.4463_1011,R3,543,0.5371
962,0.1923,0.7871,0.0206,0.44630000000000003,1011,0.5436,S962_0.1923_0.7871_0.0206_0.4463_1011,R4,548,0.542
962,0.1923,0.7871,0.0206,0.44630000000000003,1011,0.5436,S962_0.1923_0.7871_0.0206_0.4463_1011,R5,535,0.5292
963,0.1095,0.293,0.5975,0.9214,2397,0.3795,S963_0.1095_0.293_0.5975_0.9214_2397,R1,912,0.3805
963,0.1095,0.293,0.5975,0.9214,2397,0.3795,S963_0.1095_0.293_0.5975_0.9214_2397,R2,893,0.3725
963,0.1095,0.293,0.5975,0.9214,2397,0.3795,S963_0.1095_0.293_0.5975_0.9214_2397,R3,918,0.383
963,0.1095,0.293,0.5975,0.9214,2397,0.3795,S963_0.1095_0.293_0.5975_0.9214_2397,R4,909,0.3792
963,0.1095,0.293,0.5975,0.9214,2397,0.3795,S963_0.1095_0.293_0.5975_0.9214_2397,R5,907,0.3784
964,0.5992,0.0155,0.3853,0.6028,7339,0.6085,S964_0.5992_0.0155_0.3853_0.6028_7339,R1,4537,0.6182
964,0.5992,0.0155,0.3853,0.6028,7339,0.6085,S964_0.5992_0.0155_0.3853_0.6028_7339,R2,4527,0.6168
964,0.5992,0.0155,0.3853,0.6028,7339,0.6085,S964_0.5992_0.0155_0.3853_0.6028_7339,R3,4535,0.6179
964,0.5992,0.0155,0.3853,0.6028,7339,0.6085,S964_0.5992_0.0155_0.3853_0.6028_7339,R4,4535,0.6179
964,0.5992,0.0155,0.3853,0.6028,7339,0.6085,S964_0.5992_0.0155_0.3853_0.6028_7339,R5,4525,0.6166
965,0.3652,0.2375,0.3973,0.7318,9511,0.539,S965_0.3652_0.2375_0.3973_0.7318_9511,R1,5099,0.5361
965,0.3652,0.2375,0.3973,0.7318,9511,0.539,S965_0.3652_0.2375_0.3973_0.7318_9511,R2,5072,0.5333
965,0.3652,0.2375,0.3973,0.7318,9511,0.539,S965_0.3652_0.2375_0.3973_0.7318_9511,R3,5105,0.5367
965,0.3652,0.2375,0.3973,0.7318,9511,0.539,S965_0.3652_0.2375_0.3973_0.7318_9511,R4,5086,0.5347
965,0.3652,0.2375,0.3973,0.7318,9511,0.539,S965_0.3652_0.2375_0.3973_0.7318_9511,R5,5090,0.5352
966,0.4213,0.2607,0.3179,0.3506,6794,0.5127,S966_0.4213_0.2607_0.3179_0.3506_6794,R1,3517,0.5177
966,0.4213,0.2607,0.3179,0.3506,6794,0.5127,S966_0.4213_0.2607_0.3179_0.3506_6794,R2,3536,0.5205
966,0.4213,0.2607,0.3179,0.3506,6794,0.5127,S966_0.4213_0.2607_0.3179_0.3506_6794,R3,3563,0.5244
966,0.4213,0.2607,0.3179,0.3506,6794,0.5127,S966_0.4213_0.2607_0.3179_0.3506_6794,R4,3526,0.519
966,0.4213,0.2607,0.3179,0.3506,6794,0.5127,S966_0.4213_0.2607_0.3179_0.3506_6794,R5,3546,0.5219
967,0.3776,0.354,0.2684,0.009300000000000001,8325,0.3809,S967_0.3776_0.354_0.2684_0.0093_8325,R1,3246,0.3899
967,0.3776,0.354,0.2684,0.009300000000000001,8325,0.3809,S967_0.3776_0.354_0.2684_0.0093_8325,R2,3238,0.3889
967,0.3776,0.354,0.2684,0.009300000000000001,8325,0.3809,S967_0.3776_0.354_0.2684_0.0093_8325,R3,3248,0.3902
967,0.3776,0.354,0.2684,0.009300000000000001,8325,0.3809,S967_0.3776_0.354_0.2684_0.0093_8325,R4,3244,0.3897
967,0.3776,0.354,0.2684,0.009300000000000001,8325,0.3809,S967_0.3776_0.354_0.2684_0.0093_8325,R5,3247,0.39
968,0.2231,0.1972,0.5797,0.7511,2827,0.3712,S968_0.2231_0.1972_0.5797_0.7511_2827,R1,1053,0.3725
968,0.2231,0.1972,0.5797,0.7511,2827,0.3712,S968_0.2231_0.1972_0.5797_0.7511_2827,R2,1031,0.3647
968,0.2231,0.1972,0.5797,0.7511,2827,0.3712,S968_0.2231_0.1972_0.5797_0.7511_2827,R3,1041,0.3682
968,0.2231,0.1972,0.5797,0.7511,2827,0.3712,S968_0.2231_0.1972_0.5797_0.7511_2827,R4,1050,0.3714
968,0.2231,0.1972,0.5797,0.7511,2827,0.3712,S968_0.2231_0.1972_0.5797_0.7511_2827,R5,1057,0.3739
969,0.4106,0.418,0.1714,0.6798000000000001,1580,0.6948,S969_0.4106_0.418_0.1714_0.6798_1580,R1,1075,0.6804
969,0.4106,0.418,0.1714,0.6798000000000001,1580,0.6948,S969_0.4106_0.418_0.1714_0.6798_1580,R2,1099,0.6956
969,0.4106,0.418,0.1714,0.6798000000000001,1580,0.6948,S969_0.4106_0.418_0.1714_0.6798_1580,R3,1081,0.6842
969,0.4106,0.418,0.1714,0.6798000000000001,1580,0.6948,S969_0.4106_0.418_0.1714_0.6798_1580,R4,1109,0.7019
969,0.4106,0.418,0.1714,0.6798000000000001,1580,0.6948,S969_0.4106_0.418_0.1714_0.6798_1580,R5,1098,0.6949
970,0.1071,0.5355,0.3574,0.33530000000000004,1711,0.2867,S970_0.1071_0.5355_0.3574_0.3353_1711,R1,519,0.3033
970,0.1071,0.5355,0.3574,0.33530000000000004,1711,0.2867,S970_0.1071_0.5355_0.3574_0.3353_1711,R2,534,0.3121
